Notes offered by Prospectus (https://www.lendingclub.com/info/prospectus.action)
"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","pymnt_plan","url","desc","purpose","title","zip_code","addr_state","dti","delinq_2yrs","earliest_cr_line","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","out_prncp","out_prncp_inv","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","total_rec_late_fee","recoveries","collection_recovery_fee","last_pymnt_d","last_pymnt_amnt","next_pymnt_d","last_credit_pull_d","collections_12_mths_ex_med","mths_since_last_major_derog","policy_code","application_type","annual_inc_joint","dti_joint","verification_status_joint","acc_now_delinq","tot_coll_amt","tot_cur_bal","open_acc_6m","open_il_6m","open_il_12m","open_il_24m","mths_since_rcnt_il","total_bal_il","il_util","open_rv_12m","open_rv_24m","max_bal_bc","all_util","total_rev_hi_lim","inq_fi","total_cu_tl","inq_last_12m","acc_open_past_24mths","avg_cur_bal","bc_open_to_buy","bc_util","chargeoff_within_12_mths","delinq_amnt","mo_sin_old_il_acct","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","mo_sin_rcnt_tl","mort_acc","mths_since_recent_bc","mths_since_recent_bc_dlq","mths_since_recent_inq","mths_since_recent_revol_delinq","num_accts_ever_120_pd","num_actv_bc_tl","num_actv_rev_tl","num_bc_sats","num_bc_tl","num_il_tl","num_op_rev_tl","num_rev_accts","num_rev_tl_bal_gt_0","num_sats","num_tl_120dpd_2m","num_tl_30dpd","num_tl_90g_dpd_24m","num_tl_op_past_12m","pct_tl_nvr_dlq","percent_bc_gt_75","pub_rec_bankruptcies","tax_liens","tot_hi_cred_lim","total_bal_ex_mort","total_bc_limit","total_il_high_credit_limit","revol_bal_joint","sec_app_earliest_cr_line","sec_app_inq_last_6mths","sec_app_mort_acc","sec_app_open_acc","sec_app_revol_util","sec_app_open_il_6m","sec_app_num_rev_accts","sec_app_chargeoff_within_12_mths","sec_app_collections_12_mths_ex_med","sec_app_mths_since_last_major_derog","hardship_flag","hardship_type","hardship_reason","hardship_status","deferral_term","hardship_amount","hardship_start_date","hardship_end_date","payment_plan_start_date","hardship_length","hardship_dpd","hardship_loan_status","orig_projected_additional_accrued_interest","hardship_payoff_balance_amount","hardship_last_payment_amount"
"","","40000","40000","40000"," 60 months"," 13.99%","930.53","C","C3","Owner","9 years","RENT","160000","Source Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","109xx","NY","10.79","0","Aug-1996","0","","","8","0","21075","68.9%","17","w","37627.07","37627.07","4590.47","4590.47","2372.93","2217.54","0.0","0.0","0.0","Sep-2017","930.53","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","53018","0","2","0","1","14","31943","61","1","2","8881","64","30600","0","0","0","3","6627","3582","84.9","0","0","57","247","10","10","0","17","","14","","0","3","4","4","8","3","6","13","4","8","0","0","0","1","100","75","0","0","82793","53018","23800","52193","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","39800","39800","39800"," 36 months"," 11.39%","1310.37","B","B3","Pharmacist","8 years","MORTGAGE","150000","Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","366xx","AL","22.62","0","Jan-2005","1","","","13","0","25345","76.8%","31","w","35047.63","35047.63","6501.48","6501.48","4752.37","1749.11","0.0","0.0","0.0","Sep-2017","1310.37","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","533192","1","6","0","2","15","119040","62","1","1","9688","66","33000","0","3","2","5","41015","2393","84.4","0","0","146","116","6","6","2","72","","6","","0","2","5","2","3","21","6","8","5","13","0","0","0","2","100","100","0","0","593428","144385","15300","164428","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","6950","6950","6950"," 36 months","  7.49%","216.16","A","A4","Part sales","2 years","RENT","40000","Source Verified","Mar-2017","Current","n","","","credit_card","Credit card refinancing","451xx","OH","20.16","0","Aug-2011","1","","","8","0","4405","20.1%","10","f","5897.00","5897.00","1282.51","1282.51","1053.00","229.51","0.0","0.0","0.0","Sep-2017","216.16","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","26095","1","3","1","1","11","21690","91","2","3","3429","57","21900","1","0","2","4","3262","12346","22.4","0","0","67","41","5","5","0","5","","5","","0","2","3","3","3","4","5","6","3","8","0","0","0","3","100","0","0","0","45678","26095","15900","23778","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","2000","2000","2000"," 36 months","  8.24%","62.9","B","B1","Director, Communications Flight","< 1 year","MORTGAGE","85816","Source Verified","Mar-2017","Fully Paid","n","","","moving","Moving and relocation","551xx","MN","23.28","1","Mar-2000","1","7","","10","0","36969","98.8%","25","f","0.00","0.00","2016.8150981514","2016.82","2000.00","16.82","0.0","0.0","0.0","May-2017","2018.65","","May-2017","0","","1","INDIVIDUAL","","","","0","0","231975","0","5","1","4","10","41424","72","0","0","12791","83","37400","0","0","1","4","23198","374","98.4","0","0","158","204","30","10","1","30","","4","7","0","3","4","3","6","14","4","10","4","10","0","0","0","1","92","100","0","0","257598","78393","23100","57382","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","10000","10000","10000"," 36 months"," 12.74%","335.69","C","C1","","n/a","OWN","72000","Verified","Mar-2017","Fully Paid","n","","","major_purchase","Major purchase","606xx","IL","25.93","0","Apr-1992","0","78","","8","0","21804","49.8%","19","w","0.00","0.00","10469.5841004479","10469.58","10000.00","469.58","0.0","0.0","0.0","Aug-2017","9476.67","","Aug-2017","0","","1","INDIVIDUAL","","","","0","0","54580","0","2","1","3","10","31970","79","0","0","14293","63","43800","1","0","3","3","6823","21996","49.8","0","0","124","291","35","10","0","35","78","10","78","0","4","4","5","11","6","5","12","4","8","0","0","0","1","94.7","20","0","0","86063","54580","43800","40734","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","3000","3000","3000"," 36 months"," 11.49%","98.92","B","B5","Manager","3 years","MORTGAGE","105000","Source Verified","Mar-2017","Current","y","","","medical","Medical expenses","331xx","FL","7.83","0","Jun-2000","0","","91","9","1","14065","62.8%","13","w","2642.24","2642.24","490.77","490.77","357.76","133.01","0.0","0.0","0.0","Sep-2017","98.92","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","466580","0","1","0","0","32","2939","27","1","2","10066","51","22400","0","4","1","3","58323","0","100.7","0","0","99","201","10","8","3","32","","10","","0","1","4","1","3","2","6","8","4","9","0","0","0","2","100","100","1","0","524108","17004","10000","10712","","","","","","","","","","","","Y","INTEREST ONLY-3 MONTHS DEFERRAL","NATURAL_DISASTER","ACTIVE","3","25.3","Sep-2017","Nov-2017","Sep-2017","3","0","Current","75.9","2664.16","98.68"
"","","6000","6000","6000"," 36 months"," 12.74%","201.42","C","C1","","n/a","RENT","27444","Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","973xx","OR","23.96","1","Apr-2004","1","13","100","9","1","5383","29.6%","10","f","5296.62","5296.62","998.61","998.61","703.38","295.23","0.0","0.0","0.0","Sep-2017","201.42","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","14299","1","1","1","1","2","8916","99","0","3","3805","53","18200","0","0","2","4","1589","10840","32.3","0","0","155","35","20","2","0","20","13","1","13","0","3","4","6","6","2","8","8","4","9","0","0","0","1","90","0","1","0","27200","14299","16000","9000","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","35000","35000","35000"," 60 months"," 13.49%","805.17","C","C2","Manager","10+ years","MORTGAGE","95000","Source Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","490xx","MI","24.85","0","Apr-1999","2","","","12","0","31941","72.4%","34","w","32894.64","32894.64","3973.39","3973.39","2105.36","1868.03","0.0","0.0","0.0","Sep-2017","805.17","Oct-2017","Sep-2017","0","","1","JOINT","184000","14.88","Source Verified","0","0","197290","1","3","1","1","12","38828","65","1","1","8535","68","44100","2","19","5","3","16441","7596","70","0","0","141","215","3","3","3","3","","1","","0","4","6","5","6","19","8","12","6","12","0","0","0","3","100","40","0","0","232254","70769","25300","59542","60406","Apr-1999","1","3","20","81.1","11","12","0","0","","N","","","","","","","","","","","","","",""
"","","15000","15000","15000"," 36 months"," 11.49%","494.57","B","B5","Sales Executive","10+ years","MORTGAGE","180000","Not Verified","Mar-2017","Current","n","","","home_improvement","Home improvement","212xx","MD","8.23","1","Sep-1996","0","7","","21","0","8625","61.6%","44","f","13211.35","13211.35","2453.7","2453.70","1788.65","665.05","0.0","0.0","0.0","Sep-2017","494.57","Oct-2017","Sep-2017","0","25","1","INDIVIDUAL","","","","0","0","288228","0","17","0","0","32","99483","104","0","0","5095","99","14000","0","1","0","0","13725","5375","61.6","0","0","246","120","44","32","1","87","7","","7","16","3","3","3","7","36","3","7","3","21","0","0","0","0","51.2","33.3","0","0","306170","108108","14000","95794","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","15000","15000","15000"," 60 months"," 15.99%","364.7","C","C5","Shop Foreman","8 years","MORTGAGE","90000","Source Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","282xx","NC","23","1","Jun-2002","0","9","","18","0","21408","78.1%","28","w","14153.62","14153.62","1796.85","1796.85","846.38","950.47","0.0","0.0","0.0","Sep-2017","364.7","Oct-2017","Sep-2017","0","45","1","INDIVIDUAL","","","","0","0","239142","0","5","1","4","7","50480","71","1","2","3941","73","27400","1","3","1","6","14067","4219","82.4","0","0","177","131","12","7","3","12","9","12","9","2","8","10","8","10","10","12","15","10","18","0","0","0","2","78.6","75","0","0","287094","71888","24000","71204","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","35000","35000","35000"," 60 months"," 11.44%","768.69","B","B4","Supervisor","10+ years","MORTGAGE","156000","Source Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","206xx","MD","15.61","0","Mar-1997","0","28","","9","0","33593","48.8%","19","w","32784.29","32784.29","3798.96","3798.96","2215.71","1583.25","0.0","0.0","0.0","Sep-2017","768.69","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","558904","1","2","1","1","12","56511","57","1","1","18397","51","68900","0","3","0","2","62100","34392","47.8","0","0","160","240","6","6","2","6","29","","28","0","3","4","5","6","6","6","11","4","9","0","0","0","2","84.2","40","0","0","659807","90104","65900","69470","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","9600","9600","9600"," 36 months"," 11.49%","316.53","B","B5","Practice Development Specialist","2 years","MORTGAGE","105000","Verified","Mar-2017","Current","n","","","credit_card","Credit card refinancing","342xx","FL","7.55","0","Oct-1994","0","","89","6","1","12712","59.4%","8","w","8455.24","8455.24","1570.39","1570.39","1144.76","425.63","0.0","0.0","0.0","Sep-2017","316.53","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","30491","2","1","0","1","21","17779","76","3","3","5327","68","21400","4","0","2","4","5082","8688","59.4","0","0","21","269","3","3","0","3","","3","","0","5","5","5","6","1","5","7","5","6","0","0","0","3","100","60","1","0","44943","30491","21400","23543","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","16000","16000","15975"," 36 months","  6.99%","493.97","A","A2","Advisor","10+ years","MORTGAGE","99000","Not Verified","Mar-2017","Current","n","","","credit_card","Credit card refinancing","752xx","TX","17.65","0","Dec-2001","0","","","19","0","15443","27.4%","44","f","13972.67","13950.83","2460.53","2456.69","2027.33","433.20","0.0","0.0","0.0","Sep-2017","493.97","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","103","142529","1","2","0","1","17","31658","64","1","4","3846","45","56400","0","6","1","5","8908","32451","13","0","0","164","183","3","3","2","3","","7","","0","2","5","8","15","10","16","32","5","19","0","0","0","1","100","12.5","0","0","209004","47101","37300","49215","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","35000","35000","35000"," 36 months"," 13.99%","1196.05","C","C3","CRA Officer","< 1 year","RENT","105000","Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","113xx","NY","5.99","0","Dec-1996","0","","","6","0","25775","88%","17","w","30967.01","30967.01","5925.84","5925.84","4032.99","1892.85","0.0","0.0","0.0","Sep-2017","1196.05","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","26401","0","1","0","0","93","626","4","0","0","19238","88","29240","0","1","0","0","4400","11120","100","0","0","220","243","48","48","0","48","","","","0","2","5","5","5","7","5","10","6","6","","0","0","0","100","100","0","0","43511","37326","22240","14271","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","20000","20000","20000"," 36 months"," 11.49%","659.43","B","B5","","n/a","MORTGAGE","61992","Source Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","481xx","MI","14.61","0","Dec-2005","0","","","10","0","16066","55%","12","w","16414.66","16414.66","4431.05","4431.05","3585.34","845.71","0.0","0.0","0.0","Sep-2017","659.43","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","96192","0","1","1","1","10","14496","90","1","3","8471","68","29200","0","0","3","5","9619","11934","57.4","0","0","44","135","9","8","3","9","","9","","0","6","6","6","6","2","7","7","6","10","0","0","0","3","100","16.7","0","0","127811","30562","28000","16084","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","10000","10000","10000"," 36 months","  7.99%","313.32","A","A5","Pilot","10+ years","MORTGAGE","180000","Source Verified","Mar-2017","Current","n","","","credit_card","Credit card refinancing","381xx","TN","12.02","0","Feb-2001","0","56","","9","0","23502","70.2%","19","w","8749.78","8749.78","1557.72","1557.72","1250.22","307.50","0.0","0.0","0.0","Sep-2017","313.32","Oct-2017","Sep-2017","0","56","1","INDIVIDUAL","","","","0","0","324353","1","2","1","3","11","91437","87","2","4","6846","79","33500","1","0","1","7","36039","9998","70.2","0","0","156","193","6","6","3","6","56","11","56","2","6","6","6","10","6","6","10","6","9","0","0","0","3","78.9","66.7","0","0","377007","114939","33500","114900","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","2000","2000","2000"," 36 months"," 11.44%","65.9","B","B4","Part time sales","2 years","RENT","20000","Not Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","560xx","MN","18.79","1","Jan-2002","0","18","","6","0","3281","16.8%","9","w","1761.33","1761.33","326.96","326.96","238.67","88.29","0.0","0.0","0.0","Sep-2017","65.9","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","15568","0","4","0","0","42","12287","95","0","2","383","48","19500","0","0","0","2","2595","16117","2.3","0","0","65","182","20","20","0","182","","22","18","0","1","2","1","2","4","2","5","2","6","0","0","0","0","88.9","0","0","0","32500","15568","16500","13000","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","7200","7200","7200"," 36 months"," 10.49%","233.99","B","B2","X-ray technologist ","10+ years","RENT","140000","Not Verified","Mar-2017","Current","n","","","credit_card","Credit card refinancing","945xx","CA","8.25","0","Oct-2000","0","37","","7","0","25188","84.2%","16","f","6329.67","6329.67","1161.56","1161.56","870.33","291.23","0.0","0.0","0.0","Sep-2017","233.99","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","29189","0","2","0","0","25","3701","26","0","0","11910","65","29900","0","0","0","0","4170","3565","86.8","0","0","160","116","37","25","0","37","37","","37","0","3","4","3","4","6","4","8","4","7","0","0","0","0","93.8","66.7","0","0","44712","29189","27100","14512","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","8000","8000","8000"," 36 months","  7.49%","248.82","A","A4","Medical Laboratory Technician ","8 years","RENT","40000","Source Verified","Mar-2017","Current","n","","","credit_card","Credit card refinancing","532xx","WI","15.81","0","Aug-1998","0","","","11","0","5193","12.6%","21","f","6993.08","6993.08","1237.44","1237.44","1006.92","230.52","0.0","0.0","0.0","Sep-2017","248.82","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","13430","0","2","0","0","29","8237","48","0","2","1997","23","41200","0","0","2","2","1221","27373","13.6","0","0","99","223","17","17","0","17","","0","","0","3","4","4","6","5","9","13","4","11","0","0","0","0","100","0","0","0","58436","13430","31700","17236","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","36000","36000","36000"," 36 months","  7.24%","1115.54","A","A3","Financial Advisor ","2 years","MORTGAGE","220000","Verified","Mar-2017","Current","n","","","home_improvement","Home improvement","151xx","PA","21.68","0","Mar-1996","1","","","16","0","78092","53.1%","32","w","31454.14","31454.14","5548.74","5548.74","4545.86","1002.88","0.0","0.0","0.0","Sep-2017","1115.54","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","376754","1","4","2","3","1","66403","72","0","1","35309","63","116600","2","5","3","4","23547","24251","63.5","0","0","128","252","13","1","3","13","","1","","0","5","7","6","11","11","11","18","7","16","0","0","0","2","100","50","0","0","467756","144495","100500","92906","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","12000","12000","12000"," 36 months"," 11.39%","395.09","B","B3","Associate Marketing Manager","1 year","RENT","55000","Not Verified","Mar-2017","Current","n","","","credit_card","Credit card refinancing","906xx","CA","26.79","0","Aug-2009","2","","","14","0","12140","62.3%","21","w","10567.10","10567.10","1990.64","1990.64","1432.90","557.74","0.0","0.0","0.0","Sep-2017","395.09","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","51572","2","10","0","1","15","39432","72","2","3","8596","69","19500","0","0","2","4","3684","7360","62.3","0","0","90","91","2","2","0","2","","2","","0","4","4","4","4","17","4","4","4","14","0","0","0","2","100","50","0","0","74267","51572","19500","54767","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","25875","25875","25825"," 36 months","  8.24%","813.7","B","B1","Financial Administrator","10+ years","RENT","78000","Source Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","601xx","IL","14.05","0","Sep-2002","1","48","","7","0","641","3%","21","f","22650.90","22607.13","4050.59","4042.76","3224.10","826.49","0.0","0.0","0.0","Sep-2017","813.7","Oct-2017","Sep-2017","0","48","1","INDIVIDUAL","","","","0","0","194551","2","1","0","1","17","14957","53","1","2","0","32","21100","0","0","2","4","27793","11400","0","0","0","174","127","0","0","1","96","","0","","2","0","2","2","4","9","5","10","2","7","0","0","0","2","90.5","0","0","0","229264","15598","11400","28000","","","","","","","","","","","","N","","","","","","","","","","","","","",""
